what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1459241682480
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1459241682480
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459241683806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241686567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241698189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241714912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241715848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241728617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241740847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241744825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241748476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241766915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459241775979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459242996443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459247790612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459248783388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459250313408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459250327760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459250367524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459250425806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459250635299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459252045476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459253979237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459254762828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459254883987
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1459298346449
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1459298346449
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1459298346496
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1459298346542
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1459298346574
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1459298346620
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1459298346652
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1459298346652
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1459298346698
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1459298346730
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1459298346745
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1459298346808
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1459298346839
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1459298346870
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1459298346886
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1459298346917
started,bundle,org.eclipse.emf.common,2.7.0.v20110605-0747,"org.eclipse.emf.common",1459298346932
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110605-0747,"org.eclipse.emf.ecore",1459298346995
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1459298347010
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1459298347042
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1459298347042
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1459298347042
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1459298347057
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1459298347057
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1459298347104
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1459298347135
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1459298347166
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1459298347182
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1459298347213
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1459298347229
