what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1459921095822
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1459921095822
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1459921095822
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1459921095822
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1459921095822
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1459921095838
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1459921095838
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1459921095838
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1459921095838
os,sysinfo,,,"win32",1459921095838
arch,sysinfo,,,"x86",1459921095838
ws,sysinfo,,,"win32",1459921095838
locale,sysinfo,,,"zh_CN",1459921095838
processors,sysinfo,,,"4",1459921095838
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1459921095838
java.runtime.version,sysinfo,,,"1.7.0-b147",1459921095838
java.specification.name,sysinfo,,,"Java Platform API Specification",1459921095838
java.specification.vendor,sysinfo,,,"Oracle Corporation",1459921095838
java.specification.version,sysinfo,,,"1.7",1459921095838
java.vendor,sysinfo,,,"Oracle Corporation",1459921095838
java.version,sysinfo,,,"1.7.0",1459921095838
java.vm.info,sysinfo,,,"mixed mode, sharing",1459921095838
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1459921095838
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1459921095838
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1459921095838
java.vm.specification.version,sysinfo,,,"1.7",1459921095838
java.vm.vendor,sysinfo,,,"Oracle Corporation",1459921095838
java.vm.version,sysinfo,,,"21.0-b17",1459921095838
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1459921098115
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1459921098786
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459921098926
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459921099020
