what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459471800679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1459471848244
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1459471848290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1459471849024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1459471871987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459471995414
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1459472163411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472180914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472194658
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459472194736
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459472194751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459472201366
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459472218729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459472260053
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459472263516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472275466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472276168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472290692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472297025
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459472297088
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459472299318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1459472301253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472303530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472304825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472307352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459472309349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459472328600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472329551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472330690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472333748
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459472337367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459472454445
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1459472456364
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1459472507860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1459472603581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459472605235
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459472607185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472612224
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459472622067
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459472622083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459472622083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1459472711502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1459472959044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1459472960838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459473010711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459473077323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459473357265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459473374956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459473377015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459473513546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1459473540144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1459473541673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459473589986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459474097081
