what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941056565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941058000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941059435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941060730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941062446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941067235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941069076
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459941077765
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1459941077843
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1459941079388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941080480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941081884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941082898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941084192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941088092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941089543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941094083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941095643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941100962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941102585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941105206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941106578
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459941106688
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1459941107125
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1459941107281
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1459941107281
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1459941107281
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1459941107281
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1459941107281
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1459941107281
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1459941107281
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1459941107281
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1459941107281
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1459941107281
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1459941107281
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1459941107281
